-7.7646e-09	-7.8319e-09	-7.5654e-09	-7.2948e-09	-7.1729e-09	-7.0334e-09	-7.0032e-09	-7.0908e-09	-7.3151e-09	-7.5631e-09	-7.853e-09	-8.1201e-09	-8.1486e-09	-8.0178e-09	-7.8435e-09	-7.8699e-09	-8.6333e-09	-8.4726e-09	-7.9794e-09	-7.5982e-09	-7.8022e-09	-7.7239e-09	-7.9779e-09	-8.463e-09	-8.5158e-09	-7.127e-09	-2.8913e-09	3.3507e-09	1.0903e-08	1.9282e-08	2.7917e-08	3.6641e-08	4.6493e-08	5.6766e-08	6.6364e-08	7.5207e-08	8.2554e-08	8.9793e-08	9.6573e-08	1.0213e-07	1.0491e-07	1.0558e-07	1.0377e-07	1.0185e-07	1.0056e-07	9.9062e-08	9.7661e-08	9.3123e-08	8.5399e-08	7.6452e-08	6.6894e-08	5.7457e-08	4.8239e-08	3.9266e-08	3.0381e-08	2.1529e-08	1.2346e-08	4.1727e-09	-2.4047e-10	-4.3846e-09	-7.5642e-09	-9.2035e-09	-1.022e-08	-1.1034e-08	-1.1259e-08	-1.1373e-08	-1.1154e-08	-1.0958e-08	-1.0835e-08	-1.0718e-08	-1.0648e-08	-1.0529e-08	-1.072e-08	-1.0438e-08	-1.0399e-08	-1.0226e-08	-9.968e-09	-1.0183e-08
-7.5452e-09	-7.6609e-09	-7.402e-09	-7.073e-09	-6.9488e-09	-6.8484e-09	-6.8681e-09	-7.0238e-09	-7.3e-09	-7.5754e-09	-7.8943e-09	-8.1956e-09	-8.2169e-09	-8.0412e-09	-7.8138e-09	-7.8319e-09	-8.584e-09	-8.3869e-09	-7.954e-09	-7.5931e-09	-7.8158e-09	-7.7762e-09	-7.9739e-09	-8.4308e-09	-8.378e-09	-6.8495e-09	-2.3974e-09	3.9569e-09	1.1572e-08	2.0003e-08	2.8689e-08	3.7447e-08	4.7365e-08	5.7676e-08	6.7153e-08	7.5791e-08	8.307e-08	9.0293e-08	9.6966e-08	1.0239e-07	1.0506e-07	1.0549e-07	1.0352e-07	1.019e-07	1.0093e-07	9.9424e-08	9.7516e-08	9.2408e-08	8.4195e-08	7.5264e-08	6.5836e-08	5.6525e-08	4.7392e-08	3.8466e-08	2.9558e-08	2.0631e-08	1.1345e-08	3.3119e-09	-1.1728e-09	-5.0972e-09	-7.9705e-09	-9.4455e-09	-1.0355e-08	-1.1032e-08	-1.1208e-08	-1.1364e-08	-1.1173e-08	-1.0958e-08	-1.0747e-08	-1.0628e-08	-1.0567e-08	-1.0421e-08	-1.0559e-08	-1.0289e-08	-1.0296e-08	-1.0167e-08	-9.9738e-09	-1.0186e-08
-7.3438e-09	-7.5257e-09	-7.2904e-09	-6.9088e-09	-6.775e-09	-6.7109e-09	-6.7706e-09	-6.9881e-09	-7.3003e-09	-7.5835e-09	-7.8976e-09	-8.2217e-09	-8.2685e-09	-8.0945e-09	-7.8331e-09	-7.838e-09	-8.5179e-09	-8.3064e-09	-7.9696e-09	-7.6635e-09	-7.892e-09	-7.8836e-09	-8.0329e-09	-8.4447e-09	-8.2536e-09	-6.556e-09	-1.8973e-09	4.5705e-09	1.2241e-08	2.0711e-08	2.9443e-08	3.8237e-08	4.8299e-08	5.866e-08	6.798e-08	7.6385e-08	8.3599e-08	9.0793e-08	9.7352e-08	1.026e-07	1.0516e-07	1.0534e-07	1.0322e-07	1.0193e-07	1.0128e-07	9.9728e-08	9.7243e-08	9.155e-08	8.2899e-08	7.4007e-08	6.4729e-08	5.5555e-08	4.6509e-08	3.7627e-08	2.869e-08	1.9682e-08	1.0308e-08	2.4347e-09	-2.1566e-09	-5.8308e-09	-8.3739e-09	-9.6874e-09	-1.0485e-08	-1.1024e-08	-1.1156e-08	-1.1349e-08	-1.119e-08	-1.0955e-08	-1.0661e-08	-1.0539e-08	-1.049e-08	-1.032e-08	-1.0399e-08	-1.0151e-08	-1.0203e-08	-1.0116e-08	-1.0002e-08	-1.0212e-08
-7.1687e-09	-7.4341e-09	-7.2251e-09	-6.7988e-09	-6.6506e-09	-6.62e-09	-6.7098e-09	-6.9805e-09	-7.3117e-09	-7.5855e-09	-7.8677e-09	-8.2017e-09	-8.2991e-09	-8.1658e-09	-7.8904e-09	-7.8802e-09	-8.4419e-09	-8.2348e-09	-8.0143e-09	-7.7858e-09	-8.011e-09	-8.028e-09	-8.1366e-09	-8.4908e-09	-8.1399e-09	-6.2478e-09	-1.3914e-09	5.1905e-09	1.2911e-08	2.1411e-08	3.0186e-08	3.9022e-08	4.9288e-08	5.9694e-08	6.8831e-08	7.699e-08	8.4143e-08	9.13e-08	9.774e-08	1.028e-07	1.0522e-07	1.0512e-07	1.0289e-07	1.0194e-07	1.0159e-07	9.9961e-08	9.6861e-08	9.0594e-08	8.1571e-08	7.2729e-08	6.3606e-08	5.4567e-08	4.5601e-08	3.6751e-08	2.778e-08	1.8688e-08	9.2561e-09	1.561e-09	-3.1394e-09	-6.5498e-09	-8.7615e-09	-9.9192e-09	-1.0605e-08	-1.1008e-08	-1.1098e-08	-1.132e-08	-1.119e-08	-1.0937e-08	-1.0571e-08	-1.0447e-08	-1.0408e-08	-1.0222e-08	-1.0239e-08	-1.0019e-08	-1.0113e-08	-1.0065e-08	-1.0044e-08	-1.0256e-08
-7.0223e-09	-7.3812e-09	-7.1977e-09	-6.7365e-09	-6.5725e-09	-6.5735e-09	-6.6841e-09	-6.9967e-09	-7.3299e-09	-7.5805e-09	-7.812e-09	-8.1422e-09	-8.3049e-09	-8.2415e-09	-7.9719e-09	-7.9486e-09	-8.3645e-09	-8.1753e-09	-8.0763e-09	-7.9362e-09	-8.1529e-09	-8.1915e-09	-8.2666e-09	-8.5555e-09	-8.034e-09	-5.9266e-09	-8.8037e-10	5.8159e-09	1.3583e-08	2.2108e-08	3.0924e-08	3.9812e-08	4.9288e-08	6.0756e-08	6.9691e-08	7.7606e-08	8.4706e-08	9.182e-08	9.8141e-08	1.0298e-07	1.0525e-07	1.0486e-07	1.0254e-07	1.0193e-07	1.0183e-07	1.0011e-07	9.6391e-08	8.9587e-08	8.027e-08	7.1478e-08	6.2498e-08	5.358e-08	4.4676e-08	3.5839e-08	2.6832e-08	1.7659e-08	8.2109e-09	7.107e-10	-4.0686e-09	-7.2185e-09	-9.1204e-09	-1.0131e-08	-1.0711e-08	-1.0984e-08	-1.103e-08	-1.1266e-08	-1.1162e-08	-1.0891e-08	-1.0474e-08	-1.0346e-08	-1.0315e-08	-1.0122e-08	-1.0076e-08	-9.8893e-09	-1.0017e-08	-1.0005e-08	-1.0091e-08	-1.0314e-08
-6.906e-09	-7.3594e-09	-7.2001e-09	-6.7157e-09	-6.5377e-09	-6.5691e-09	-6.6917e-09	-7.0325e-09	-7.3505e-09	-7.5675e-09	-7.7382e-09	-8.0495e-09	-8.2821e-09	-8.3079e-09	-8.0638e-09	-8.0331e-09	-8.2944e-09	-8.1316e-09	-8.1438e-09	-8.091e-09	-8.298e-09	-8.3562e-09	-8.4046e-09	-8.6249e-09	-7.9332e-09	-5.5937e-09	-3.647e-10	6.4456e-09	1.4259e-08	2.2806e-08	3.1666e-08	4.0617e-08	5.0322e-08	6.1824e-08	7.0545e-08	7.823e-08	8.529e-08	9.236e-08	9.8562e-08	1.0318e-07	1.0525e-07	1.0457e-07	1.0219e-07	1.0189e-07	1.02e-07	1.0015e-07	9.5851e-08	8.8573e-08	7.9056e-08	7.0304e-08	6.1437e-08	5.2612e-08	4.3741e-08	3.4894e-08	2.5848e-08	1.6602e-08	7.194e-09	-9.6144e-11	-4.8917e-09	-7.8011e-09	-9.4377e-09	-1.0314e-08	-1.0797e-08	-1.0954e-08	-1.0949e-08	-1.1177e-08	-1.1093e-08	-1.0805e-08	-1.0368e-08	-1.0233e-08	-1.0203e-08	-1.0015e-08	-9.9098e-09	-9.7577e-09	-9.9118e-09	-9.9278e-09	-1.0136e-08	-1.0381e-08
-6.8215e-09	-7.3613e-09	-7.2238e-09	-6.7299e-09	-6.5432e-09	-6.6043e-09	-6.7309e-09	-7.0838e-09	-7.369e-09	-7.5454e-09	-7.6537e-09	-7.93e-09	-8.227e-09	-8.3513e-09	-8.1525e-09	-8.1237e-09	-8.24e-09	-8.107e-09	-8.2048e-09	-8.2263e-09	-8.4262e-09	-8.5042e-09	-8.5322e-09	-8.6854e-09	-7.8347e-09	-5.2506e-09	1.5505e-10	7.0788e-09	1.494e-08	2.3511e-08	3.2416e-08	4.1447e-08	5.1392e-08	6.2875e-08	7.1378e-08	7.8864e-08	8.59e-08	9.2926e-08	9.9013e-08	1.0341e-07	1.0524e-07	1.0424e-07	1.0186e-07	1.0183e-07	1.0205e-07	1.0008e-07	9.526e-08	8.7597e-08	7.7981e-08	6.9249e-08	6.0452e-08	5.1681e-08	4.2806e-08	3.3916e-08	2.4833e-08	1.5527e-08	6.2251e-09	-8.4122e-10	-5.5609e-09	-8.2656e-09	-9.7018e-09	-1.0458e-08	-1.086e-08	-1.0918e-08	-1.0858e-08	-1.1058e-08	-1.0986e-08	-1.0685e-08	-1.0256e-08	-1.0113e-08	-1.0079e-08	-9.9046e-09	-9.7468e-09	-9.6302e-09	-9.8018e-09	-9.8394e-09	-1.0177e-08	-1.0455e-08
-6.7701e-09	-7.3794e-09	-7.2606e-09	-6.7726e-09	-6.5858e-09	-6.6768e-09	-6.7999e-09	-7.1464e-09	-7.3812e-09	-7.5133e-09	-7.5661e-09	-7.7903e-09	-8.136e-09	-8.358e-09	-8.224e-09	-8.2104e-09	-8.21e-09	-8.1051e-09	-8.2476e-09	-8.3183e-09	-8.5177e-09	-8.6174e-09	-8.6312e-09	-8.7233e-09	-7.7357e-09	-4.8988e-09	6.7831e-10	7.7144e-09	1.5626e-08	2.4228e-08	3.3183e-08	4.2313e-08	5.2491e-08	6.3887e-08	7.2178e-08	7.9507e-08	8.6536e-08	9.3523e-08	9.9501e-08	1.0368e-07	1.0522e-07	1.039e-07	1.0155e-07	1.0174e-07	1.0174e-07	1.0199e-07	9.9873e-08	9.4637e-08	8.5886e-08	7.7045e-08	6.8312e-08	5.9542e-08	5.0786e-08	4.1872e-08	3.2915e-08	2.3796e-08	1.4442e-08	5.3094e-09	-1.5219e-09	-6.0772e-09	-8.6153e-09	-9.9153e-09	-1.0567e-08	-1.0929e-08	-1.0883e-08	-1.0764e-08	-1.092e-08	-1.0852e-08	-1.0542e-08	-1.0144e-08	-9.994e-09	-9.9521e-09	-9.8007e-09	-9.5992e-09	-9.5187e-09	-9.7011e-09	-9.7538e-09	-1.0218e-08
-6.7534e-09	-7.4062e-09	-7.3022e-09	-6.8375e-09	-6.6625e-09	-6.7842e-09	-6.8969e-09	-7.2161e-09	-7.3825e-09	-7.3825e-09	-7.4701e-09	-7.4829e-09	-7.6366e-09	-8.0053e-09	-8.3142e-09	-8.2647e-09	-8.2832e-09	-8.2556e-09	-8.1286e-09	-8.2617e-09	-8.346e-09	-8.5548e-09	-8.6798e-09	-8.6851e-09	-8.7262e-09	-7.6335e-09	-4.5397e-09	1.2045e-09	8.3515e-09	1.6318e-08	2.4962e-08	3.3971e-08	4.3223e-08	5.4731e-08	6.4849e-08	7.2938e-08	8.0152e-08	8.7194e-08	9.4145e-08	1.0002e-07	1.0398e-07	1.0519e-07	1.0356e-07	1.0129e-07	1.0163e-07	1.0182e-07	9.9546e-08	9.3988e-08	8.5129e-08	7.6218e-08	6.7469e-08	5.8688e-08	4.9918e-08	4.094e-08	3.1899e-08	2.2747e-08	1.3361e-08	4.4435e-09	-2.1446e-09	-6.469e-09	-8.8739e-09	-1.0089e-08	-1.0648e-08	-1.0945e-08	-1.0851e-08	-1.0675e-08	-1.0774e-08	-1.0702e-08	-1.0388e-08	-1.0041e-08	-9.8867e-09	-9.8354e-09	-9.7123e-09	-9.4793e-09	-9.4349e-09	-9.6232e-09	-9.685e-09	-1.0261e-08
-6.8945e-09	-6.7728e-09	-7.4569e-09	-7.341e-09	-6.9184e-09	-6.7701e-09	-6.9237e-09	-7.0199e-09	-7.2891e-09	-7.3693e-09	-7.4154e-09	-7.4115e-09	-7.4759e-09	-7.8326e-09	-8.2086e-09	-8.2625e-09	-8.333e-09	-8.3341e-09	-8.1751e-09	-8.2495e-09	-8.314e-09	-8.5407e-09	-8.6937e-09	-8.6952e-09	-8.6958e-09	-7.527e-09	-4.1749e-09	1.733e-09	8.9905e-09	1.7021e-08	2.5714e-08	3.4783e-08	4.4172e-08	5.5841e-08	6.5756e-08	7.3657e-08	8.0795e-08	8.7863e-08	9.4779e-08	1.0055e-07	1.0429e-07	1.0514e-07	1.0321e-07	1.0105e-07	1.0151e-07	1.0156e-07	9.9111e-08	9.3311e-08	8.4409e-08	7.5469e-08	6.6692e-08	5.7872e-08	4.9066e-08	4.001e-08	3.0878e-08	2.1698e-08	1.2294e-08	3.6239e-09	-2.7156e-09	-6.7649e-09	-9.0652e-09	-1.0232e-08	-1.0711e-08	-1.0958e-08	-1.0827e-08	-1.0599e-08	-1.0633e-08	-1.0547e-08	-1.0236e-08	-9.9533e-09	-9.7997e-09	-9.7396e-09	-9.6485e-09	-9.399e-09	-9.3906e-09	-9.5817e-09	-9.6468e-09	-1.0309e-08
